"scrape_datetime","etf_ticker","etf_name","holdings_date","ticker","isin","security_name","security_type","shares","value","pct_assets"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","HUM","US4448591028","HUMANA INC","Common Stock","5144.0","1808578.96","0.0007"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","BKNG","US09857L1089","THE BOOKING HOLDINGS INC","Common Stock","493.0","1728448.14","0.0007"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","TW","US8926721064","TRADEWEB MARKETS INC A","Common Stock","15877.0","1645492.28","0.0007"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","RNG","US76680R2067","RINGCENTRAL INC CL A","Common Stock","45289.0","1605042.16","0.0007"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","MMC","US5717481023","MARSH & MCLENNAN COS INC","Common Stock","7395.0","1528398.6","0.0006"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","FLT","US3390411052","FLEETCOR TECHNOLOGIES INC","Common Stock","4563.0","1398057.57","0.0006"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","PEP","US7134481081","PEPSICO INC","Common Stock","7612.0","1307741.6","0.0005"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","ALSN","US01973R1014","ALLISON TRANSMISSION HLDGS INC","Common Stock","15317.0","1185076.29","0.0005"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","DHI","US23331A1097","DR HORTON INC","Common Stock","6504.0","1015209.36","0.0004"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","INVH","US46187W1071","INVITATION HOMES INC","Common Stock","28977.0","1005212.13","0.0004"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","WIX","IL0011301780","WIX.COM LTD","Common Stock","7046.0","961955.15","0.0004"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","PXD","US7237871071","PIONEER NATURAL RESOURCES CO","Common Stock","2951.0","750557.34","0.0003"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","LEN","US5260571048","LENNAR CORP CL A","Common Stock","3970.0","633770.8","0.0003"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","VMI","US9202531011","VALMONT INDUSTRIES INC","Common Stock","2717.0","581546.68","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","ENS","US29275Y1029","ENERSYS INC","Common Stock","6436.0","578596.4","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","BRO","US1152361010","BROWN & BROWN INC","Common Stock","6244.0","533737.12","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","ESM4","","S&P500 EMINI FUT JUN24 ESM4","Futures Contract","10100.0","385921.39","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","TPH","US87265H1095","TRI POINTE HOMES INC","Common Stock","10628.0","372830.24","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","ACN","IE00B4BNMY34","ACCENTURE PLC CL A","Common Stock","969.0","366359.52","0.0002"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","OXY/WS","US6745991629","OCCIDENTAL PETROLEUM WT 8/3/27","Warrant","4716.0","198968.04","0.0001"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","DBX","US26210C1045","DROPBOX INC CL A","Common Stock","8085.0","198325.05","0.0001"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","TMO","US8835561023","THERMO FISHER SCIENTIFIC INC","Common Stock","305.0","177729.6","0.0001"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","B","US912797HS95","UST BILLS 0% 05/30/24","Treasury Bill","150000.0","148451.98","0.0001"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","DCI","US2576511099","DONALDSON CO INC","Common Stock","397.0","29108.04","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","KMB","US4943681035","KIMBERLY CLARK CORP","Common Stock","78.0","9753.9","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","LPLA","US50212V1008","LPL FINANCIAL HOLDINGS INC","Common Stock","24.0","6473.04","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","ALKS","IE00B56GVS15","ALKERMES PLC","Common Stock","125.0","3462.5","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","NSC","US6558441084","NORFOLK SOUTHERN CORP","Common Stock","11.0","2822.6","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","SEE","US81211K1007","SEALED AIR CORP","Common Stock","68.0","2432.36","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","UAL","US9100471096","UNITED AIRLINES HOLDINGS INC","Common Stock","49.0","2151.59","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","GWW","US3848021040","WW GRAINGER INC","Common Stock","2.0","2003.32","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","FRT","US3137451015","FEDERAL REALTY INVESTMENT TR","Common Stock","18.0","1794.06","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","BKH","US0921131092","BLACK HILLS CORP","Common Stock","32.0","1664.96","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","NKE","US6541061031","NIKE INC CL B","Common Stock","14.0","1399.44","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","CROX","US2270461096","CROCS INC","Common Stock","10.0","1317.1","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","SPGI","US78409V1044","S&P GLOBAL INC","Common Stock","3.0","1271.91","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","UGI","US9026811052","UGI CORP NEW","Common Stock","12.0","292.44","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","HIG","US4165151048","HARTFORD FINL SVCS GROUP INC","Common Stock","2.0","200.8","0.0"
"2024-03-21 10:10:23.237274","FELC","Fidelity Enhanced Large Cap Core ETF","03-19-2024","","","NET OTHER ASSETS","","","2463382.99","0.001"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MSFT","US5949181045","MICROSOFT CORP","Common Stock","640000.0","269702400.0","0.1141"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","AAPL","US0378331005","APPLE INC","Common Stock","1384405.0","243766032.4","0.1031"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","NVDA","US67066G1040","NVIDIA CORP","Common Stock","227789.0","203638810.22","0.0862"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","AMZN","US0231351067","AMAZON.COM INC","Common Stock","741140.0","130366526.0","0.0552"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","META","US30303M1027","META PLATFORMS INC CL A","Common Stock","224555.0","111433173.2","0.0471"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","GOOGL","US02079K3059","ALPHABET INC CL A","Common Stock","534648.0","78609295.44","0.0333"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","GOOG","US02079K1079","ALPHABET INC CL C","Common Stock","530134.0","78417421.28","0.0332"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","AVGO","US11135F1012","BROADCOM INC","Common Stock","48158.0","59620085.58","0.0252"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MA","US57636Q1040","MASTERCARD INC CL A","Common Stock","99331.0","48076204.0","0.0203"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","UNH","US91324P1021","UNITEDHEALTH GROUP INC","Common Stock","94721.0","46727763.72","0.0198"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","LLY","US5324571083","ELI LILLY & CO","Common Stock","59675.0","46115646.5","0.0195"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","HD","US4370761029","HOME DEPOT INC","Common Stock","121351.0","46041782.91","0.0195"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","COST","US22160K1051","COSTCO WHOLESALE CORP","Common Stock","54510.0","39910586.7","0.0169"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","NFLX","US64110L1061","NETFLIX INC","Common Stock","57198.0","35505086.52","0.015"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ADBE","US00724F1012","ADOBE INC","Common Stock","62479.0","32563430.01","0.0138"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","TSLA","US88160R1014","TESLA INC","Common Stock","176206.0","30187611.92","0.0128"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","V","US92826C8394","VISA INC CL A","Common Stock","101734.0","29233264.9","0.0124"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","QCOM","US7475251036","QUALCOMM INC","Common Stock","163258.0","26790637.8","0.0113"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","UBER","US90353T1007","UBER TECHNOLOGIES INC","Common Stock","335870.0","25888859.6","0.011"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","AMAT","US0382221051","APPLIED MATERIALS INC","Common Stock","123461.0","24857637.74","0.0105"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CAT","US1491231015","CATERPILLAR INC","Common Stock","69813.0","24706820.7","0.0105"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","BKNG","US09857L1089","THE BOOKING HOLDINGS INC","Common Stock","6559.0","22995722.82","0.0097"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","PGR","US7433151039","PROGRESSIVE CORP OHIO","Common Stock","101425.0","20841823.25","0.0088"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","LMT","US5398301094","LOCKHEED MARTIN CORP","Common Stock","47286.0","20672966.34","0.0087"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","KLAC","US4824801009","KLA CORP","Common Stock","30125.0","20516932.5","0.0087"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CMG","US1696561059","CHIPOTLE MEXICAN GRILL INC","Common Stock","7206.0","20159217.36","0.0085"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ABBV","US00287Y1091","ABBVIE INC","Common Stock","103085.0","18520251.1","0.0078"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","PYPL","US70450Y1038","PAYPAL HLDGS INC","Common Stock","284022.0","17896226.22","0.0076"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","UNP","US9078181081","UNION PACIFIC CORP","Common Stock","71211.0","17283621.81","0.0073"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MRK","US58933Y1055","MERCK & CO INC NEW","Common Stock","139120.0","17000464.0","0.0072"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","AXP","US0258161092","AMERICAN EXPRESS CO","Common Stock","75798.0","16803658.62","0.0071"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","TJX","US8725401090","TJX COMPANIES INC NEW","Common Stock","166448.0","16381812.16","0.0069"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ECL","US2788651006","ECOLAB INC","Common Stock","69695.0","15844461.3","0.0067"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","IDXX","US45168D1046","IDEXX LABS INC","Common Stock","29333.0","15676141.86","0.0066"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","LNG","US16411R2085","CHENIERE ENERGY INC","Common Stock","95804.0","15480010.32","0.0065"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","SPOT","LU1778762911","SPOTIFY TECHNOLOGY SA","Common Stock","60113.0","15194161.88","0.0064"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","VEEV","US9224751084","VEEVA SYS INC CL A","Common Stock","64615.0","14858219.25","0.0063"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","A","US00846U1016","AGILENT TECHNOLOGIES INC","Common Stock","100531.0","14817264.09","0.0063"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","SQ","US8522341036","BLOCK INC CL A","Common Stock","177144.0","14051062.08","0.0059"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","EXEL","US30161Q1040","EXELIXIS INC","Common Stock","585258.0","13736005.26","0.0058"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MPWR","US6098391054","MONOLITHIC POWER SYS INC","Common Stock","21046.0","13685792.88","0.0058"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CDNS","US1273871087","CADENCE DESIGN SYSTEMS INC","Common Stock","43236.0","13483146.6","0.0057"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ELV","US0367521038","ELEVANCE HEALTH INC","Common Stock","26052.0","13438403.16","0.0057"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MSCI","US55354G1004","MSCI INC","Common Stock","23462.0","13240310.46","0.0056"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MMM","US88579Y1010","3M CO","Common Stock","124088.0","13068948.16","0.0055"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","PCAR","US6937181088","PACCAR INC","Common Stock","107936.0","13060256.0","0.0055"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MEDP","US58506Q1094","MEDPACE HOLDINGS INC","Common Stock","33151.0","12928890.0","0.0055"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","LRCX","US5128071082","LAM RESEARCH CORP","Common Stock","13834.0","12880145.7","0.0054"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","EOG","US26875P1012","EOG RESOURCES INC","Common Stock","103312.0","12876807.68","0.0054"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CSX","US1264081035","CSX CORP","Common Stock","336802.0","12454937.96","0.0053"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","DUOL","US26603R1068","DUOLINGO INC","Common Stock","54561.0","12395167.98","0.0052"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","NUE","US6703461052","NUCOR CORP","Common Stock","64890.0","12390745.5","0.0052"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","MANH","US5627501092","MANHATTAN ASSOCIATES INC","Common Stock","49947.0","12366877.2","0.0052"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","INCY","US45337C1027","INCYTE CORP","Common Stock","211660.0","12346127.8","0.0052"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","BRO","US1152361010","BROWN & BROWN INC","Common Stock","142708.0","12198679.84","0.0052"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","BMY","US1101221083","BRISTOL-MYERS SQUIBB CO","Common Stock","234211.0","12132129.8","0.0051"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","TW","US8926721064","TRADEWEB MARKETS INC A","Common Stock","115772.0","11998610.08","0.0051"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CELH","US15118V2079","CELSIUS HOLDINGS INC","Common Stock","138557.0","11967168.09","0.0051"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","COP","US20825C1045","CONOCOPHILLIPS","Common Stock","97911.0","11947100.22","0.0051"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","RSG","US7607591002","REPUBLIC SERVICES INC","Common Stock","63003.0","11854014.45","0.005"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","TDC","US88076W1036","TERADATA CORP","Common Stock","304326.0","11616123.42","0.0049"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","GILD","US3755581036","GILEAD SCIENCES INC","Common Stock","157016.0","11526544.56","0.0049"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","EA","US2855121099","ELECTRONIC ARTS INC","Common Stock","85460.0","11362761.6","0.0048"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","BLD","US89055F1030","TOPBUILD CORP","Common Stock","26723.0","10983153.0","0.0046"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","NVR","US62944T1051","NVR INC","Common Stock","1346.0","10487412.84","0.0044"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","APH","US0320951017","AMPHENOL CORPORATION CL A","Common Stock","89173.0","9895527.81","0.0042"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","DXCM","US2521311074","DEXCOM INC","Common Stock","73191.0","9820036.47","0.0042"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ACN","IE00B4BNMY34","ACCENTURE PLC CL A","Common Stock","24444.0","9241787.52","0.0039"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","ZM","US98980L1017","ZOOM VIDEO COMMUNICATIONS INC","Common Stock","133671.0","8893131.63","0.0038"
"2024-03-21 10:10:23.237274","FELG","Fidelity Enhanced Large Cap Growth ETF","03-19-2024","CRM","US79466L3024","SALESFORCE INC","Common Stock","25552.0","7702650.4","0.0033"
